trip_id;route_id;service_id;trip_headsign;direction_id;wheelchair_accessible;bike_slots
0003204362024090920250627;157;42024090920250627;Baitoni;0;0;0
0003252702024090920250627;352;22024090920250627;Trento Ftm;1;0;6
0003262512024091020250627;420;22024091020250627;Riva Del G. Autostazione;0;0;0
0003245562024120820250316;326;6212024120820250316;Belvedere;0;0;0
0003264972024102120250627;366;52024102120250627;Cles. Autostazione;0;0;0
0003238342024090920250627;116;52024090920250627;Fiera di Primiero;1;0;0
0003202692024090920250627;71;22024090920250627;Trento. Autostazione;1;0;0
0003202202024090920250627;161;92024090920250627;Molveno. Via Nazionale 73;0;0;0
0003231922024090920250627;520;4512024090920250627;Levico Terme Autostazione;1;0;0
0003234452024090920250627;640;4512024090920250627;Pergine V. Intermodale;1;0;0
0003247942024090920250627;401;822024090920250627;Cles. Autostazione;1;0;0
0003220132024090920250627;231;62024090920250627;Saccone;0;0;0
0003222362024090920250627;503;92024090920250627;Rovereto. Via Paoli;0;0;0
0003246892024090920250627;336;822024090920250627;Fucine;1;0;0
0003216582024090920250627;503;22024090920250627;Rovereto. Via Paoli;0;0;0
0003242722024090920250627;366;22024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003218772024090920250627;507;62024090920250627;Masi D'avio;0;0;0
0003192022024090920250627;130;822024090920250627;Castelir di Bellamonte;0;0;0
0003205572024090920250627;134;22024090920250627;Riva Del G. Viale Martiri;0;0;0
0003228132024090920250627;494;42024090920250627;Baselga. Municipio;0;0;0
0003211042024090920250627;157;72024090920250627;Tione. Autostazione;1;0;0
0003230992024090920250627;179;42024090920250627;Battisti;0;0;0
0003265082024102120250627;120;62024102120250627;Scancio di Segonzano-Snack Bar;0;0;0
0003231002024090920250627;132;62024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003203412024090920250627;229;52024090920250627;Ciago;0;0;0
0003252392024090920250627;366;22024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003229592024090920250627;177;52024090920250627;Hacleri;0;0;0
0003252972024090920250627;352;22024090920250627;Mezzana. Ftm;0;0;6
0003214412024090920250627;220;822024090920250627;Rovereto. Via Manzoni;1;0;0
0003191842024090920250627;7;22024090920250627;Casatta Valfloriana;1;0;0
0003216312024090920250627;507;22024090920250627;Ala. Staz. Fs.;0;0;0
0003218512024090920250627;198;22024090920250627;Folgaria. Via Battisti;0;0;0
0003210682024090920250627;157;22024090920250627;Baitoni;0;0;0
0003263442024093020241130;695;22024093020241130;Primolano. Staz. Fs;0;0;6
0003245862024090920250627;328;502024090920250627;Pellizzano;1;0;0
0003241012024090920250627;345;72024090920250627;Molveno;0;0;0
0003234212024090920250627;562;822024090920250627;Pergine V. Intermodale;1;0;0
0003227422024090920250627;90;402024090920250627;Levico Terme Autostazione;1;0;0
0003219962024090920250627;634;72024090920250627;Rovereto. Via Paoli;1;0;0
0003234522024090920250627;640;22024090920250627;Zivignago. Paese;0;0;0
0003208172024090920250627;322;52024090920250627;Drena;0;0;0
0003235342024090920250627;522;22024090920250627;Castello Tesino;0;0;0
0003253112024090920250627;352;72024090920250627;Trento Ftm;1;0;6
0003244952024090920250627;332;72024090920250627;Vermiglio. Nord;0;0;0
0003206332024090920250627;134;42024090920250627;Riva Del G. Viale Martiri;0;0;0
0003234272024090920250627;562;42024090920250627;Valcanover;0;0;0
0003222172024122620250322;196;72024122620250322;Luserna;0;0;0
0003231722024090920250627;179;62024090920250627;Pergine V. Intermodale;1;0;0
0003221062024122620250323;198;72024122620250323;Serrada. Via Pasubio;1;0;0
0003223902024090920250627;186;22024090920250627;Centa;0;0;0
0003194262024090920250627;120;92024090920250627;S.Stefano;0;0;0
0003203882024090920250627;80;322024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003191942024090920250627;67;22024090920250627;Cavalese. Autostazione;1;0;0
0003245432024120820250316;326;6212024120820250316;Male';1;0;0
0003196782024090920250627;60;62024090920250627;Verla;1;0;0
0003219042024090920250627;215;62024090920250627;Piano di Vallarsa;0;0;0
0003263972024093020241130;717;72024093020241130;Trento. Staz. Fs;1;0;0
0003246692024090920250627;332;72024090920250627;Fucine;1;0;0
0003222462024090920250627;526;502024090920250627;Caldonazzo. Staz. Fs;1;0;0
0003230792024090920250627;562;52024090920250627;Pergine V. Intermodale;1;0;0
0003213662024090920250627;196;52024090920250627;Rovereto. Staz. Fs;1;0;0
0003230302024090920250627;98;52024090920250627;Primolano. A. Giardino;0;0;0
0003240352024090920250627;345;92024090920250627;Mezzolombardo;1;0;0
0003245472024120820250316;326;6212024120820250316;M.Campiglio.Pietra Gr.;0;0;0
0003263512024093020241130;695;22024093020241130;Primolano. Staz. Fs;0;0;6
0003247922024090920250627;401;52024090920250627;Tres;0;0;0
0003210032024090920250627;687;6272024090920250627;Vezzano. Apt;0;0;0
0003248822024090920250627;345;5902024090920250627;S.Michele;1;0;0
0003263222024093020241130;717;22024093020241130;Bassano Del Grappa;0;0;0
0003214352024090920250627;503;62024090920250627;Pilcante;0;0;0
0003229172024090920250627;520;4512024090920250627;Trento. Autostazione;1;0;0
0003244912024090920250627;332;22024090920250627;Vermiglio. Nord;0;0;0
0003242602024090920250627;703;822024090920250627;Nave San Rocco;1;0;0
0003210732024090920250627;157;22024090920250627;Tione. Autostazione;1;0;0
0003213042024090920250627;636;4512024090920250627;Tione. Autostazione;1;0;0
0003240572024090920250627;345;22024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003227202024090920250627;184;22024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003260532024090920250627;638;22024090920250627;Ora-Staz. Fs;1;0;0
0003232522024090920250627;179;22024090920250627;Pergine V. Intermodale;1;0;0
0003221822024090920250627;196;6272024090920250627;Guardia di Folgaria;0;0;0
0003263832024093020241130;717;22024093020241130;Primolano. Staz. Fs;1;0;0
0003265332024102520250627;345;42024102520250627;Cles. Autostazione;0;0;0
0003217522024090920250627;634;72024090920250627;Rovereto. Via Paoli;1;0;0
0003263882024093020241130;717;22024093020241130;Primolano. Staz. Fs;1;0;0
0003194782024090920250627;3;92024090920250627;Cavalese. Autostazione;0;0;0
0003194312024090920250627;120;822024090920250627;Piazzo di Segonzano;0;0;0
0003227362024090920250627;90;6512024090920250627;Levico Terme Autostazione;1;0;0
0003235432024090920250627;522;62024090920250627;Castello Tesino;0;0;0
0003208672024090920250627;161;22024090920250627;Tavodo-Incr.S.P.;1;0;0
0003264682024101620250627;171;22024101620250627;Riva Del G.Autostazione;1;0;0
0003223702024090920250627;200;62024090920250627;Ala. Staz. Fs.;0;0;0
0003220892024090920250627;503;22024090920250627;Avio-Carabinieri;0;0;0
0003221622024090920250627;215;62024090920250627;Cumerlotti;1;0;0
0003250332024090920250627;328;62024090920250627;Menas;0;0;0
0003244792024120820250316;332;6212024120820250316;Passo Tonale;0;0;0
0003237342024090920250627;108;42024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003208382024090920250627;157;72024090920250627;Baitoni;0;0;0
0003199042024090920250627;3;6362024090920250627;Capriana;0;0;0
0003263772024120120250627;695;72024120120250627;Bassano Del Grappa. Staz. Fs;0;0;6
0003219292024090920250627;110;42024090920250627;Trento. Autostazione;1;0;0
0003245892024090920250627;328;22024090920250627;Pellizzano;1;0;0
0003235682024090920250627;106;62024090920250627;Canal S. Bovo;1;0;0
0003222322024090920250627;181;22024090920250627;Trento. Autostazione;1;0;0
0003218732024090920250627;503;52024090920250627;Avio-Carabinieri;0;0;0
0003205082024090920250627;78;22024090920250627;Margone;0;0;0
0003260642024090920250627;638;22024090920250627;Cavalese. Autostazione;0;0;0
0003201902024090920250627;171;5902024090920250627;Tiarno di Sopra;0;0;0
0003242972024090920250627;366;72024090920250627;Cles. Autostazione;0;0;0
0003229822024090920250627;188;22024090920250627;Tenna;1;0;0
0003220952024090920250627;220;52024090920250627;Pra Da Lac;0;0;0
0003194412024090920250627;120;72024090920250627;Cavalese. Autostazione;0;0;0
0003232792024090920250627;98;22024090920250627;Primolano. A. Giardino;0;0;0
0003264252024120120250627;691;22024120120250627;Trento. Staz. Fs;1;0;6
0003215312024090920250627;215;22024090920250627;Rovereto. Via Manzoni;1;0;0
0003252932024090920250627;352;22024090920250627;Mezzana. Ftm;0;0;6
0003225082024090920250627;580;22024090920250627;Ala. Staz. Fs.;1;0;0
0003206782024090920250627;71;22024090920250627;Tione. Autostazione;0;0;0
0003230972024090920250627;552;52024090920250627;Pergine V. Intermodale;1;0;0
0003246912024090920250627;332;52024090920250627;Fucine;1;0;0
0003201172024090920250627;153;52024090920250627;Favrio Civ. 51;1;0;0
0003237182024090920250627;108;22024090920250627;Feltre. Staz. Fs;0;0;0
0003221132024090920250627;181;22024090920250627;Trento. Autostazione;1;0;0
0003253262024090920250627;352;22024090920250627;Trento Ftm;1;0;6
0003207422024090920250627;71;42024090920250627;Trento. Autostazione;1;0;0
0003214692024090920250627;198;62024090920250627;Rovereto. Staz. Fs;1;0;0
0003192142024090920250627;117;62024090920250627;Cavalese. Autostazione;1;0;0
0003214202024090920250627;231;42024090920250627;Rovereto. Via Paoli;1;0;0
0003219922024090920250627;233;52024090920250627;Corne';0;0;0
0003234562024090920250627;640;22024090920250627;Zivignago. Paese;0;0;0
0003220692024090920250627;634;5902024090920250627;Bolognano;0;0;0
0003219772024090920250627;235;62024090920250627;Valle S. Felice;1;0;0
0003208132024090920250627;134;22024090920250627;Pergolese;0;0;0
0003210662024090920250627;157;22024090920250627;Tione. Autostazione;1;0;0
0003210992024090920250627;171;822024090920250627;Pregasina;0;0;0
0003206372024090920250627;636;22024090920250627;Tione. Autostazione;1;0;0
0003233772024090920250627;179;52024090920250627;Battisti;0;0;0
0003203902024090920250627;80;62024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003263692024120120250627;695;22024120120250627;Bassano Del Grappa. Staz. Fs;0;0;6
0003253392024090920250627;352;22024090920250627;Mezzolombardo Ferrovia;0;0;6
0003227242024090920250627;520;22024090920250627;Trento. Autostazione;1;0;0
0003209902024090920250627;687;6272024090920250627;Ranzo;1;0;0
0003191902024090920250627;7;22024090920250627;Sicina;0;0;0
0003260762024090920250627;638;22024090920250627;Cavalese. Autostazione;0;0;0
0003209752024090920250627;161;822024090920250627;Ponte Arche Autostazione;1;0;0
0003265352024102520250627;713;42024102520250627;Male';0;0;0
0003202462024090920250627;71;22024090920250627;Trento. Autostazione;1;0;0
0003222422024090920250627;526;52024090920250627;Luserna;0;0;0
0003197312024090920250627;343;22024090920250627;Faedo. Pineta;0;0;0
0003206122024090920250627;175;22024090920250627;Trento. Autostazione;1;0;0
0003216452024090920250627;503;52024090920250627;Vò Sinistro-Passaggio Livello;0;0;0
0003213622024090920250627;196;52024090920250627;Calliano;1;0;0
0003244832024090920250627;336;42024090920250627;Peio;0;0;0
0003238972024090920250627;618;42024090920250627;Imer;1;0;0
0003252862024090920250627;352;22024090920250627;Mezzana. Ftm;0;0;6
0003234312024090920250627;562;42024090920250627;Pergine V. Intermodale;1;0;0
0003221582024090920250627;634;72024090920250627;Rovereto. Via Paoli;1;0;0
0003235412024090920250627;138;62024090920250627;Fiorè;0;0;0
0003230182024090920250627;188;22024090920250627;Levico T. Via Avancini;0;0;0
0003243352024090920250627;368;72024090920250627;Sfruz;0;0;0
0003235272024090920250627;522;42024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003248782024090920250627;357;22024090920250627;Cles. Autostazione;1;0;0
0003213002024090920250627;636;42024090920250627;Campo Carlo Magno;0;0;0
0003240532024090920250627;345;4512024090920250627;Molveno;0;0;0
0003218662024090920250627;203;42024090920250627;Rovereto. Via Manzoni;1;0;0
0003212522024090920250627;636;22024090920250627;Campo Carlo Magno;0;0;0
0003243592024090920250627;368;62024090920250627;Cles. Piazza Fiera;1;0;0
0003201672024090920250627;171;62024090920250627;Strada;0;0;0
0003248872024090920250627;345;4512024090920250627;Mezzolombardo;1;0;0
0003230882024090920250627;562;5902024090920250627;Susa';0;0;0
0003227082024090920250627;184;412024090920250627;Torcegno;0;0;0
0003194352024090920250627;151;42024090920250627;Civezzano;1;0;0
0003215882024090920250627;181;22024090920250627;Trento. Autostazione;1;0;0
0003208632024090920250627;161;92024090920250627;S.Lorenzo-Chiesa;0;0;0
0003241352024090920250627;375;22024090920250627;Fondo. Via Garibaldi;1;0;0
0003229472024090920250627;520;22024090920250627;Borgo V. Valli;0;0;0
0003217952024090920250627;186;72024090920250627;Centa;0;0;0
0003196692024090920250627;120;4512024090920250627;Civezzano;0;0;0
0003216202024090920250627;503;52024090920250627;Trento. Autostazione;0;0;0
0003228752024090920250627;520;22024090920250627;Borgo Valsugana-C.Intermodale;0;0;0
0003222692024090920250627;215;6532024090920250627;Streva;0;0;0
0003255712024090920250627;423;12024090920250627;Riva Del G. Autostazione;0;0;0
0003263382024093020241130;691;72024093020241130;Primolano. Staz. Fs;0;0;6
0003212992024090920250627;636;4512024090920250627;Campo Carlo Magno;0;0;0
0003232052024090920250627;522;52024090920250627;Castello Tesino;0;0;0
0003206252024090920250627;665;62024090920250627;Riva Del G.Autostazione;1;0;0
0003220872024090920250627;503;92024090920250627;Ala. Staz. Fs.;0;0;0
0003226542024090920250627;86;22024090920250627;Olle;0;0;0
0003248532024090920250627;357;52024090920250627;Bresimo;0;0;0
0003204422024090920250627;157;6462024090920250627;Baitoni;0;0;0
0003209822024090920250627;672;22024090920250627;Campi. Bivio Loc Parisi;0;0;0
0003246772024090920250627;336;72024090920250627;Peio;0;0;0
0003220912024090920250627;507;52024090920250627;Avio. Via M.Baldo;0;0;0
0003222192024090920250627;634;72024090920250627;Riva Del G.Autostazione;1;0;0
0003194452024090920250627;120;42024090920250627;Piazzo di Segonzano;0;0;0
0003222752024090920250627;203;5552024090920250627;Raossi;1;0;0
0003215662024090920250627;194;92024090920250627;Aldeno;0;0;0
0003242312024090920250627;375;92024090920250627;Cles. Autostazione;1;0;0
0003215352024090920250627;203;62024090920250627;Raossi;0;0;0
0003240232024090920250627;345;52024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003236312024090920250627;102;22024090920250627;S.Martino di Castrozza;1;0;0
0003263612024120120250627;695;22024120120250627;Bassano Del Grappa. Staz. Fs;0;0;6
0003193452024090920250627;1;92024090920250627;Penia. Str. Pian Trevisan;0;0;0
0003232182024090920250627;494;72024090920250627;Trento. Autostazione;1;0;0
0003230932024090920250627;188;22024090920250627;Pergine V. Intermodale;1;0;0
0003242062024090920250627;364;72024090920250627;Fondo. Via Garibaldi;0;0;0
0003199192024090920250627;3;42024090920250627;Grauno;0;0;0
0003201132024090920250627;153;22024090920250627;Ponte Arche Autostazione;0;0;0
0003253222024090920250627;352;72024090920250627;Male' Ferrovia;0;0;6
0003207462024090920250627;71;22024090920250627;Trento. Autostazione;1;0;0
0003226752024090920250627;86;42024090920250627;Olle;0;0;0
0003192102024090920250627;117;52024090920250627;Cavalese. Autostazione;1;0;0
0003214562024090920250627;220;62024090920250627;Rovereto. Via Manzoni;1;0;0
0003196722024090920250627;60;52024090920250627;Verla;1;0;0
0003219732024090920250627;231;5902024090920250627;Brentonico;0;0;0
0003234352024090920250627;640;22024090920250627;Zivignago. Paese;0;0;0
0003238582024090920250627;116;72024090920250627;Fiera di Primiero;1;0;0
0003210052024090920250627;687;6272024090920250627;Terlago;1;0;0
0003230732024090920250627;562;52024090920250627;Susa';0;0;0
0003217882024090920250627;186;42024090920250627;Centa;0;0;0
0003255582024090920250627;423;12024090920250627;Riva Del G. Autostazione;0;0;0
0003202052024090920250627;171;22024090920250627;Baitoni;0;0;0
0003220082024090920250627;110;92024090920250627;Rovereto. Via Manzoni;0;0;0
0003225102024090920250627;580;22024090920250627;Ponzolotti;0;0;0
0003253402024090920250627;352;22024090920250627;Trento Ftm;1;0;6
0003264672024101620241225;196;72024101620241225;Luserna;0;0;0
0003218622024090920250627;203;42024090920250627;Albaredo;0;0;0
0003208952024090920250627;171;62024090920250627;Riva Del G.Autostazione;1;0;0
0003202892024090920250627;71;4512024090920250627;Tione. Autostazione;0;0;0
0003202532024090920250627;71;72024090920250627;Trento. Autostazione;1;0;0
0003228912024090920250627;520;4512024090920250627;Borgo V. Valli;0;0;0
0003241272024090920250627;375;52024090920250627;Cles. Autostazione;1;0;0
0003215452024090920250627;215;42024090920250627;Rovereto. Via Manzoni;1;0;0
0003217352024090920250627;634;22024090920250627;Trento. Autostazione;1;0;0
0003228672024090920250627;520;22024090920250627;Trento. Autostazione;1;0;0
0003248232024090920250627;395;52024090920250627;Toss;0;0;0
0003199352024090920250627;340;92024090920250627;Rovere'. Trentinalatte;0;0;0
0003252822024090920250627;352;22024090920250627;Mezzana. Ftm;0;0;6
0003221692024090920250627;203;52024090920250627;Rovereto.Sc.Elementari R.Elena;1;0;0
0003210182024090920250627;175;5902024090920250627;Vigo Cavedine;0;0;0
0003214132024090920250627;200;22024090920250627;Loc. Cazzanelli di Cornè;0;0;0
0003220142024090920250627;233;5902024090920250627;Saccone;0;0;0
0003228382024090920250627;520;62024090920250627;Borgo Valsugana-C.Intermodale;0;0;0
0003202952024090920250627;71;22024090920250627;Tione. Autostazione;0;0;0
0003234192024090920250627;562;22024090920250627;Canale di Pergine. Chiesa;0;0;0
0003215532024090920250627;215;52024090920250627;Pozzacchio;0;0;0
0003264702024102120250627;366;62024102120250627;Cles. Autostazione;0;0;0
0003246652024090920250627;332;52024090920250627;Vermiglio. Nord;0;0;0
0003230162024090920250627;98;42024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003238732024090920250627;618;22024090920250627;Mis;1;0;0
0003216532024090920250627;110;42024090920250627;Trento. Autostazione;1;0;0
0003232682024090920250627;169;22024090920250627;Samone;0;0;0
0003192842024090920250627;1;42024090920250627;Cavalese. Autostazione;1;0;0
0003209582024090920250627;71;22024090920250627;Tione. Autostazione;0;0;0
0003221752024090920250627;181;42024090920250627;Vigile;0;0;0
0003245832024090920250627;328;62024090920250627;Menas;0;0;0
0003241312024090920250627;375;72024090920250627;Cles. Autostazione;1;0;0
0003216242024090920250627;503;322024090920250627;Sabbionara;0;0;0
0003264102024093020241130;695;22024093020241130;Trento. Staz. Fs;1;0;6
0003235312024090920250627;522;52024090920250627;Castello Tesino;0;0;0
0003228712024090920250627;520;22024090920250627;Trento. Autostazione;1;0;0
0003244802024090920250627;332;72024090920250627;Vermiglio. Nord;0;0;0
0003233122024090920250627;556;62024090920250627;Zava;0;0;0
0003196802024090920250627;120;42024090920250627;Fornace. Via Dei Pradolini 4;0;0;0
0003232012024090920250627;69;62024090920250627;Trento. Autostazione;1;0;0
0003241532024090920250627;375;22024090920250627;Dermulo;1;0;0
0003228142024090920250627;494;4512024090920250627;Pergine V. Intermodale;1;0;0
0003222082024090920250627;196;52024090920250627;Folgaria. Palasport;0;0;0
0003227102024090920250627;184;412024090920250627;Torcegno;0;0;0
0003247262024090920250627;336;72024090920250627;Fucine;1;0;0
0003234202024090920250627;562;92024090920250627;Pergine V. Intermodale;1;0;0
0003252432024090920250627;366;22024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003206542024090920250627;636;42024090920250627;Tione. Autostazione;1;0;0
0003207082024090920250627;134;62024090920250627;Sarche. Cassa Rurale;0;0;0
0003204462024090920250627;175;22024090920250627;Trento. Autostazione;1;0;0
0003200912024090920250627;167;92024090920250627;Daone;0;0;0
0003238162024090920250627;116;92024090920250627;Fiera di P. Via Roma 2;1;0;0
0003222712024090920250627;203;5552024090920250627;Ometto;0;0;0
0003220632024090920250627;194;42024090920250627;Trento. Autostazione;0;0;0
0003219682024090920250627;235;62024090920250627;Valle S. Felice;1;0;0
0003251682024090920250627;345;5902024090920250627;Mezzolombardo;0;0;0
0003242432024090920250627;375;62024090920250627;Sanzeno;1;0;0
0003223692024090920250627;203;62024090920250627;Rovereto. Via Savioli;1;0;0
0003245952024090920250627;330;62024090920250627;Male';1;0;0
0003199162024090920250627;300;62024090920250627;Civezzano. Scuola Media;0;0;0
0003253292024090920250627;713;22024090920250627;Mezzolombardo;0;0;0
0003236852024090920250627;108;22024090920250627;Feltre. Staz. Fs;0;0;0
0003234692024090920250627;640;22024090920250627;Zivignago. Paese;0;0;0
0003207252024090920250627;73;62024090920250627;Montagne. Binio;0;0;0
0003264232024120120250627;691;22024120120250627;Trento. Staz. Fs;1;0;6
0003210742024090920250627;157;22024090920250627;Baitoni;0;0;0
0003210612024090920250627;157;22024090920250627;Baitoni;0;0;0
0003208872024090920250627;80;42024090920250627;Sopramonte;1;0;0
0003194532024090920250627;55;22024090920250627;Trento. Autostazione;1;0;0
0003260542024090920250627;638;72024090920250627;Cavalese. Autostazione;0;0;0
0003210012024090920250627;687;6272024090920250627;Ranzo;1;0;0
0003230342024090920250627;494;42024090920250627;Trento. Autostazione;1;0;0
0003223572024090920250627;186;62024090920250627;Trento. Autostazione;1;0;0
0003214632024090920250627;198;22024090920250627;Rovereto. Staz. Fs;1;0;0
0003199682024090920250627;340;62024090920250627;Mezzolombardo;0;0;0
0003225142024090920250627;580;42024090920250627;Ponzolotti;0;0;0
0003217692024090920250627;634;62024090920250627;Massone;1;0;0
0003201892024090920250627;171;62024090920250627;Tiarno di Sopra;0;0;0
0003192112024090920250627;117;42024090920250627;Cavalese. Autostazione;1;0;0
0003201562024090920250627;171;72024090920250627;Riva Del G.Autostazione;1;0;0
0003208912024090920250627;80;42024090920250627;Sopramonte;1;0;0
0003237312024090920250627;108;72024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003230122024090920250627;98;62024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003231932024090920250627;520;822024090920250627;Trento. Autostazione;1;0;0
0003206432024090920250627;636;22024090920250627;Tione. Autostazione;1;0;0
0003226472024090920250627;169;4512024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003218932024090920250627;200;62024090920250627;Ala. Ospedale Bivio;0;0;0
0003199312024090920250627;340;62024090920250627;Mezzocorona. Borgata;1;0;0
0003229252024090920250627;520;12024090920250627;Levico T. Via Avancini;0;0;0
0003200952024090920250627;164;52024090920250627;Cimego Quartinago;1;0;0
0003248892024090920250627;345;42024090920250627;Mezzolombardo;1;0;0
0003236202024090920250627;102;22024090920250627;Fiera di P. Via Roma 2;1;0;0
0003218482024090920250627;198;22024090920250627;Folgaria. Via Battisti;0;0;0
0003207232024122220250323;76;72024122220250323;Viote;0;0;0
0003227332024090920250627;90;62024090920250627;Levico Terme Autostazione;1;0;0
0003220102024090920250627;233;52024090920250627;Saccone;0;0;0
0003215822024090920250627;181;4512024090920250627;Trento. Autostazione;1;0;0
0003211052024090920250627;157;22024090920250627;Tione. Autostazione;1;0;0
0003225212024090920250627;634;62024090920250627;Riva Del G.Autostazione;0;0;0
0003231012024090920250627;520;12024090920250627;Borgo Valsugana-C.Intermodale;0;0;0
0003218742024090920250627;507;52024090920250627;Avio. Via M.Baldo;0;0;0
0003252452024090920250627;366;22024090920250627;Cles. Autostazione;0;0;0
0003226252024090920250627;169;6462024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003221672024090920250627;110;62024090920250627;Rovereto. Via Manzoni;0;0;0
0003196632024090920250627;604;42024090920250627;Cavalese. Ospedale;0;0;0
0003210162024090920250627;171;62024090920250627;Storo;0;0;0
0003195072024090920250627;3;4512024090920250627;Trento. Autostazione;1;0;0
0003217702024090920250627;181;4512024090920250627;Garniga Terme;0;0;0
0003216572024090920250627;503;92024090920250627;Vò Sinistro-Passaggio Livello;0;0;0
0003247952024090920250627;401;62024090920250627;Taio. Plesso Scolastico;1;0;0
0003219222024090920250627;507;52024090920250627;Avio. Via M.Baldo;0;0;0
0003209562024090920250627;71;72024090920250627;Tione. Autostazione;0;0;0
0003229522024090920250627;188;822024090920250627;Pergine V. Intermodale;1;0;0
0003265322024102520250627;366;22024102520250627;Trento. Autostazione;1;0;0
0003207722024090920250627;71;22024090920250627;Trento. Autostazione;1;0;0
0003235662024090920250627;106;822024090920250627;Ronco Chiesa;0;0;0
0003236692024090920250627;102;22024090920250627;Feltre. Staz. Fs;0;0;0
0003227432024090920250627;90;412024090920250627;Levico Terme Autostazione;1;0;0
0003239932024090920250627;311;52024090920250627;Siror;1;0;0
0003192942024090920250627;1;22024090920250627;Cavalese. Autostazione;1;0;0
0003264482024100920250627;71;42024100920250627;Tione. Autostazione;0;0;0
0003235352024090920250627;138;822024090920250627;Baselga. Municipio;1;0;0
0003207152024090920250627;175;72024090920250627;Trento. Autostazione;1;0;0
0003214192024090920250627;220;92024090920250627;Pra Da Lac;0;0;0
0003192482024090920250627;63;22024090920250627;Montesover;1;0;0
0003208142024090920250627;322;52024090920250627;Vigo Cavedine;1;0;0
0003202082024090920250627;73;822024090920250627;Montagne. Binio;0;0;0
0003207102024090920250627;175;62024090920250627;Sarche. Cassa Rurale;1;0;0
0003228102024090920250627;69;72024090920250627;Trento. Autostazione;1;0;0
0003227142024090920250627;184;22024090920250627;Torcegno;0;0;0
0003203892024090920250627;80;4512024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003234242024090920250627;562;62024090920250627;Pergine V. P.Gavazzi;1;0;0
0003262692024091020250627;549;62024091020250627;Pergine V. Intermodale;1;0;0
0003219052024090920250627;215;822024090920250627;Camposilvano;0;0;0
0003251662024090920250627;345;5902024090920250627;S.Michele;1;0;0
0003202762024090920250627;71;72024090920250627;Ponte Arche Autostazione;1;0;0
0003226092024090920250627;84;52024090920250627;Centrale di Bedollo;1;0;0
0003213822024090920250627;196;52024090920250627;Rovereto. Staz. Fs;1;0;0
0003229672024090920250627;188;92024090920250627;Pergine V. Intermodale;1;0;0
0003244782024120820250316;332;6222024120820250316;Passo Tonale;0;0;0
0003213672024090920250627;196;52024090920250627;Folgaria. P.Le N.Unite;1;0;0
0003215742024090920250627;181;22024090920250627;Aldeno;0;0;0
0003216322024090920250627;110;22024090920250627;Rovereto. Via Manzoni;0;0;0
0003240482024090920250627;345;6462024090920250627;Mezzolombardo;1;0;0
0003231282024090920250627;520;42024090920250627;Borgo Valsugana-C.Intermodale;0;0;0
0003195802024090920250627;1;72024090920250627;Penia. Str. Pian Trevisan;0;0;0
0003240622024090920250627;345;42024090920250627;Andalo;0;0;0
0003252582024090920250627;366;52024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003202142024090920250627;73;42024090920250627;Montagne. Binio;0;0;0
0003193222024090920250627;1;72024090920250627;Penia. Str. Pian Trevisan;0;0;0
0003222102024090920250627;231;822024090920250627;Brentonico;0;0;0
0003232172024090920250627;520;42024090920250627;Borgo Valsugana-C.Intermodale;0;0;0
0003235192024090920250627;551;42024090920250627;Pergine V. Intermodale;1;0;0
0003213052024090920250627;636;42024090920250627;Tione. Autostazione;1;0;0
0003227212024090920250627;184;5902024090920250627;Torcegno;0;0;0
0003220022024090920250627;235;52024090920250627;Nomesino;0;0;0
0003201872024090920250627;171;62024090920250627;Storo;0;0;0
0003221832024090920250627;196;6272024090920250627;Guardia di Folgaria;1;0;0
0003203992024090920250627;157;22024090920250627;Tione. Autostazione;1;0;0
0003264272024120120250627;695;22024120120250627;Trento. Staz. Fs;1;0;6
0003217532024090920250627;634;22024090920250627;Riva Del G.Autostazione;1;0;0
0003265342024102520250627;366;22024102520250627;Mezzocorona-Staz.Fs;1;0;0
0003207212024090920250627;175;22024090920250627;Trento. Autostazione;1;0;0
0003240542024090920250627;345;42024090920250627;Molveno;0;0;0
0003208832024090920250627;175;42024090920250627;Vigo Cavedine;0;0;0
0003194572024090920250627;55;22024090920250627;Penia. Str. Pian Trevisan;0;0;0
0003234082024090920250627;552;822024090920250627;Pergine V. Intermodale;1;0;0
0003235892024090920250627;116;62024090920250627;Canal S. Bovo;0;0;0
0003205142024090920250627;134;4512024090920250627;Trento. Autostazione;1;0;0
0003216892024090920250627;110;22024090920250627;Trento. Autostazione;1;0;0
